name,price,keyword,Brand Name,Flavor,Item Weight,Item Form,actual_weight_gm,price_per_kg,is_organic,is_sugar_free,is_gluten_free,is_vegan,is_keto,is_diet,is_zero,is_stevia,pack_size,weight_category,brand_in_name
tilda,168.0,rice,other,nan,1 Kilograms,nan,1000.0,168.0,0,0,0,0,0,0,0,0,1.0,large,0
"elsaeed premium egyptian rice, white, 5 kg",159.0,rice,generic,nan,5 Kilograms,nan,5000.0,31.8,0,0,0,0,0,0,0,0,1.0,xlarge,0
al doha,59.0,rice,al doha,nan,336 Grams,dry,336.0,175.59523809523807,0,0,0,0,0,0,0,0,1.0,medium,1
dobella,102.0,rice,dobella,nan,1 Kilograms,dry,1000.0,102.0,0,0,0,0,0,0,0,0,1.0,large,1
akin,650.0,rice,other,nan,10 Kilograms,nan,10000.0,65.0,0,0,0,0,0,0,0,0,1.0,bulk,0
dobella,47.0,rice,dobella,nan,1 Kilograms,nan,1000.0,47.0,0,0,0,0,0,0,0,0,1.0,large,1
al doha,31.0,rice,al doha,nan,342 Grams,dry,342.0,90.64327485380116,0,0,0,0,0,0,0,0,1.0,medium,1
egyptian premium rice 1kg,31.0,rice,generic,nan,1 Kilograms,nan,1000.0,31.0,0,0,0,0,0,0,0,0,1.0,large,0
premium egyptian happy white rice 1kg,31.0,rice,generic,nan,1000 Kilograms,nan,1000000.0,0.031,0,0,0,0,0,0,0,0,1.0,bulk,0
al-bazaar,154.0,rice,other,nan,5 Kilograms,nan,5000.0,30.8,0,0,0,0,0,0,0,0,1.0,xlarge,0
honza indian long grain brown basmati rice 1kg | rich source of complex carbohydrates | diet & keto friendly | 100% natural & additive free,136.0,rice,other,nan,1 Kilograms,nan,1000.0,136.0,0,0,0,0,1,1,0,0,1.0,large,0
sedra,205.0,rice,sedra,nan,5 Kilograms,whole,5000.0,41.0,0,0,0,0,0,0,0,0,1.0,xlarge,1
alsuhagy,108.0,rice,other,nan,1 Kilograms,other,1000.0,108.0,0,0,0,0,0,0,0,0,1.0,large,0
riri,30.0,rice,other,other,150 Grams,powder,150.0,200.0,0,0,0,0,0,0,0,0,1.0,medium,0
dobella,102.0,rice,dobella,nan,1.01 Kilograms,dry,1010.0,100.990099009901,0,0,0,0,0,0,0,0,1.0,xlarge,1
al doha,23.0,rice,al doha,nan,320 Grams,dry,320.0,71.875,0,0,0,0,0,0,0,0,1.0,medium,1
daria,102.0,rice,daria,nan,1 Kilograms,dry,1000.0,102.0,0,0,0,0,0,0,0,0,1.0,large,1
daria,157.0,rice,daria,nan,1 Kilograms,dry,1000.0,157.0,0,0,0,0,0,0,0,0,1.0,large,1
"dr. foods premium organic black rice, high fibre, gluten-free, 250g",135.0,rice,generic,nan,250 Grams,nan,250.0,540.0,1,0,1,0,0,0,0,0,1.0,medium,0
al doha,52.0,rice,al doha,nan,328 Grams,nan,328.0,158.53658536585365,0,0,0,0,0,0,0,0,1.0,medium,1
marvel,178.0,rice,other,nan,2.06 Kilograms,nan,2060.0,86.40776699029126,0,0,0,0,0,0,0,0,1.0,xlarge,0
sidra egyptian rice 1kg,41.0,rice,sedra,nan,1 Kilograms,whole,1000.0,41.0,0,0,0,0,0,0,0,0,1.0,large,0
abu walid golden indian basmati rice 10kg,989.0,rice,generic,nan,10 Kilograms,nan,10000.0,98.9,0,0,0,0,0,0,0,0,1.0,bulk,0
mr food,90.0,rice,other,nan,1 Kilograms,dry,1000.0,90.0,0,0,0,0,0,0,0,0,1.0,large,0
japonica sushi rice - 5kg,900.0,rice,generic,nan,5000 Grams,box,5000.0,180.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
sidra egyptian rice 1kg,41.0,rice,sedra,nan,1 Kilograms,whole,1000.0,41.0,0,0,0,0,0,0,0,0,1.0,large,0
rice brown 500 gm (spicekick),110.0,rice,spicekick,nan,50 Grams,flakes,50.0,2200.0,0,0,0,0,0,0,0,0,1.0,small,1
shahy,38.0,rice,other,nan,1 Kilograms,nan,1000.0,38.0,0,0,0,0,0,0,0,0,1.0,large,0
"elsaeed premium egyptian rice, 5kg",159.0,rice,generic,nan,5 Kilograms,nan,5000.0,31.8,0,0,0,0,0,0,0,0,1.0,xlarge,0
daria,94.0,rice,daria,nan,1 Kilograms,dry,1000.0,94.0,0,0,0,0,0,0,0,0,1.0,large,1
marvel,127.0,rice,other,nan,1000 Grams,grain,1000.0,127.0,0,0,0,0,0,0,0,0,1.0,large,0
rehana,141.0,rice,other,nan,1 Kilograms,dry,1000.0,141.0,0,0,0,0,0,0,0,0,1.0,large,0
marvel,158.0,rice,other,nan,2.07 Kilograms,nan,2070.0,76.32850241545894,0,0,0,0,0,0,0,0,1.0,xlarge,0
rich,60.0,rice,other,nan,500 Grams,dry,500.0,120.0,0,0,0,0,0,0,0,0,1.0,medium,0
daria,377.0,rice,daria,nan,2 Kilograms,nan,2000.0,188.5,0,0,0,0,0,0,0,0,1.0,xlarge,1
legumes,45.0,rice,other,nan,1 Kilograms,whole,1000.0,45.0,0,0,0,0,0,0,0,0,1.0,large,0
aman rice premium egyptian rice 5kg,180.0,rice,generic,nan,5000 Grams,nan,5000.0,36.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
long grain white rice bag 1kg,89.0,rice,other,nan,1000 Grams,nan,1000.0,89.0,0,0,0,0,0,0,0,0,1.0,large,0
al-bazaar,154.0,rice,other,nan,5 Kilograms,nan,5000.0,30.8,0,0,0,0,0,0,0,0,1.0,xlarge,0
honza indian long grain brown basmati rice 1kg | rich source of complex carbohydrates | diet & keto friendly | 100% natural & additive free,136.0,rice,other,nan,1 Kilograms,nan,1000.0,136.0,0,0,0,0,1,1,0,0,1.0,large,0
sedra,205.0,rice,sedra,nan,5 Kilograms,whole,5000.0,41.0,0,0,0,0,0,0,0,0,1.0,xlarge,1
dobella.,122.0,rice,other,nan,1 Kilograms,nan,1000.0,122.0,0,0,0,0,0,0,0,0,1.0,large,0
mexicana,92.0,rice,other,nan,1 Kilograms,nan,1000.0,92.0,0,0,0,0,0,0,0,0,1.0,large,0
marvel,89.0,rice,other,nan,1000 Grams,grain,1000.0,89.0,0,0,0,0,0,0,0,0,1.0,large,0
rich,59.0,rice,other,nan,500 Grams,crystal,500.0,118.0,0,0,0,0,0,0,0,0,1.0,medium,0
daria,582.0,rice,daria,nan,5 Kilograms,grain,5000.0,116.4,0,0,0,0,0,0,0,0,1.0,xlarge,1
mehnaz,96.0,rice,other,nan,1000 Grams,nan,1000.0,96.0,0,0,0,0,0,0,0,0,1.0,large,0
zary,104.0,rice,zary,nan,1 Kilograms,other,1000.0,104.0,0,0,0,0,0,0,0,0,1.0,large,1
daria,99.0,rice,daria,nan,500 Grams,dry,500.0,198.0,0,0,0,0,0,0,0,0,1.0,medium,1
safety misr,77.0,rice,other,nan,500 Grams,nan,500.0,154.0,0,0,0,0,0,0,0,0,1.0,medium,0
japonica sushi rice - 5kg,900.0,rice,generic,nan,5000 Grams,box,5000.0,180.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
sidra egyptian rice 1kg,41.0,rice,sedra,nan,1 Kilograms,whole,1000.0,41.0,0,0,0,0,0,0,0,0,1.0,large,0
rice brown 500 gm (spicekick),110.0,rice,spicekick,nan,50 Grams,flakes,50.0,2200.0,0,0,0,0,0,0,0,0,1.0,small,1
tolido,195.0,rice,other,nan,2 Kilograms,dry,2000.0,97.5,0,0,0,0,0,0,0,0,1.0,xlarge,0
delancey,8.0,rice,other,other,30 Grams,nan,30.0,266.6666666666667,0,0,0,0,0,0,0,0,1.0,small,0
tolido,98.0,rice,other,nan,1 Kilograms,dry,1000.0,98.0,0,0,0,0,0,0,0,0,1.0,large,0
eco healthy,90.0,rice,eco healthy,nan,1 Kilograms,nan,1000.0,90.0,0,0,0,0,0,0,0,0,1.0,large,1
daria,536.0,rice,daria,nan,5 Kilograms,grain,5000.0,107.2,0,0,0,0,0,0,0,0,1.0,xlarge,1
zary,685.0,rice,zary,nan,5 Kilograms,nan,5000.0,137.0,0,0,0,0,0,0,0,0,1.0,xlarge,1
tolido,486.0,rice,other,nan,5 Kilograms,dry,5000.0,97.19999999999999,0,0,0,0,0,0,0,0,1.0,xlarge,0
white basmati rice 5k (box),769.0,rice,zary,nan,5 Kilograms,other,5000.0,153.79999999999998,0,0,0,0,0,0,0,0,1.0,xlarge,0
elmatbakh elmasry el el masry rice pasta - 400 gm,14.0,rice,al doha,nan,400 Grams,nan,400.0,35.0,0,0,0,0,0,0,0,0,1.0,medium,0
hero baby,69.0,rice,other,nan,110 Grams,flakes,110.0,627.2727272727274,0,0,0,0,0,0,0,0,1.0,medium,0
azka,786.0,rice,other,nan,5000 Grams,nan,5000.0,157.20000000000002,0,0,0,0,0,0,0,0,1.0,xlarge,0
azka,159.0,rice,other,nan,1000 Grams,nan,1000.0,159.0,0,0,0,0,0,0,0,0,1.0,large,0
al-bazaar,154.0,rice,other,nan,5 Kilograms,nan,5000.0,30.8,0,0,0,0,0,0,0,0,1.0,xlarge,0
honza indian long grain brown basmati rice 1kg | rich source of complex carbohydrates | diet & keto friendly | 100% natural & additive free,136.0,rice,other,nan,1 Kilograms,nan,1000.0,136.0,0,0,0,0,1,1,0,0,1.0,large,0
sedra,205.0,rice,sedra,nan,5 Kilograms,whole,5000.0,41.0,0,0,0,0,0,0,0,0,1.0,xlarge,1
hitpan white cooked rice - 210 gm,190.0,rice,generic,nan,210 Grams,box,210.0,904.7619047619048,0,0,0,0,0,0,0,0,1.0,medium,0
daria,901.0,rice,daria,nan,5 Kilograms,dry,5000.0,180.2,0,0,0,0,0,0,0,0,1.0,xlarge,1
أرز مصري فاخر من السعيد - 5 كيلو,168.0,rice,other,nan,5 Kilograms,nan,5000.0,33.6,0,0,0,0,0,0,0,0,1.0,xlarge,0
japonica sushi rice - 5kg,900.0,rice,generic,nan,5000 Grams,box,5000.0,180.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
zary,300.0,rice,zary,nan,2 Kilograms,nan,2000.0,150.0,0,0,0,0,0,0,0,0,1.0,xlarge,1
dina,37.0,rice,other,nan,1 Kilograms,nan,1000.0,37.0,0,0,0,0,0,0,0,0,1.0,large,0
zaeem,93.0,rice,other,nan,1 Kilograms,grain,1000.0,93.0,0,0,0,0,0,0,0,0,1.0,large,0
auburn good,129.0,rice,other,nan,1 Kilograms,nan,1000.0,129.0,0,0,0,0,0,0,0,0,1.0,large,0
al saeed premium egyptian rice 10k,320.0,rice,generic,nan,10 Kilograms,nan,10000.0,32.0,0,0,0,0,0,0,0,0,1.0,bulk,0
nahrain,901.0,rice,other,nan,5 Kilograms,dry,5000.0,180.2,0,0,0,0,0,0,0,0,1.0,xlarge,0
japonica sushi rice - 5kg,900.0,rice,generic,nan,5000 Grams,box,5000.0,180.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
sidra egyptian rice 1kg,41.0,rice,sedra,nan,1 Kilograms,whole,1000.0,41.0,0,0,0,0,0,0,0,0,1.0,large,0
rice brown 500 gm (spicekick),110.0,rice,spicekick,nan,50 Grams,flakes,50.0,2200.0,0,0,0,0,0,0,0,0,1.0,small,1
afandy,38.0,rice,other,nan,1000 Grams,granule,1000.0,38.0,0,0,0,0,0,0,0,0,1.0,large,0
palmini,148.0,rice,other,nan,400 Grams,nan,400.0,370.0,0,0,0,0,0,0,0,0,1.0,medium,0
mr. food,39.0,rice,other,nan,1 Kilograms,nan,1000.0,39.0,0,0,0,0,0,0,0,0,1.0,large,0
mexicana,188.0,rice,other,nan,5 Kilograms,whole,5000.0,37.6,0,0,0,0,0,0,0,0,1.0,xlarge,0
"abu bint golden parboiled rice, 1kg - pack of 1",301.0,rice,other,nan,1 Kilograms,nan,1000.0,301.0,0,0,0,0,0,0,0,0,1.0,large,0
mr food,84.0,rice,other,nan,1 Kilograms,dry,1000.0,84.0,0,0,0,0,0,0,0,0,1.0,large,0
zary,160.0,rice,zary,nan,1 Kilograms,nan,1000.0,160.0,0,0,0,0,0,0,0,0,1.0,large,1
mr. food,179.0,rice,other,nan,4.98 Kilograms,nan,4980.0,35.94377510040161,0,0,0,0,0,0,0,0,1.0,xlarge,0
foodland,39.0,rice,other,nan,1 Kilograms,nan,1000.0,39.0,0,0,0,0,0,0,0,0,1.0,large,0
al-bazaar,154.0,rice,other,nan,5 Kilograms,nan,5000.0,30.8,0,0,0,0,0,0,0,0,1.0,xlarge,0
honza indian long grain brown basmati rice 1kg | rich source of complex carbohydrates | diet & keto friendly | 100% natural & additive free,136.0,rice,other,nan,1 Kilograms,nan,1000.0,136.0,0,0,0,0,1,1,0,0,1.0,large,0
sedra,205.0,rice,sedra,nan,5 Kilograms,whole,5000.0,41.0,0,0,0,0,0,0,0,0,1.0,xlarge,1
daria,183.0,rice,daria,nan,1 Kilograms,dry,1000.0,183.0,0,0,0,0,0,0,0,0,1.0,large,1
rice hiba 5k,245.0,rice,generic,nan,5 Kilograms,nan,5000.0,49.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
spicekick,175.0,rice,spicekick,nan,1000 Grams,nan,1000.0,175.0,0,0,0,0,0,0,0,0,1.0,large,1
haj arafa,118.0,rice,haj arafa,nan,800 Grams,granule,800.0,147.5,0,0,0,0,0,0,0,0,1.0,large,1
tilda,299.0,rice,other,nan,1000 Grams,nan,1000.0,299.0,0,0,0,0,0,0,0,0,1.0,large,0
abu auf,134.0,rice,abu auf,nan,400 Grams,nan,400.0,335.0,0,0,0,0,0,0,0,0,1.0,medium,1
nahrain,183.0,rice,other,nan,1 Kilograms,dry,1000.0,183.0,0,0,0,0,0,0,0,0,1.0,large,0
kohistan,763.0,rice,other,nan,5 Kilograms,nan,5000.0,152.60000000000002,0,0,0,0,0,0,0,0,1.0,xlarge,0
el maleka elbow - 1kg,39.0,rice,other,nan,1 Kilograms,nan,1000.0,39.0,0,0,0,0,0,0,0,0,1.0,large,0
dayma,137.0,rice,other,nan,1000 Grams,grain,1000.0,137.0,0,0,0,0,0,0,0,0,1.0,large,0
japonica sushi rice - 5kg,900.0,rice,generic,nan,5000 Grams,box,5000.0,180.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
sidra egyptian rice 1kg,41.0,rice,sedra,nan,1 Kilograms,whole,1000.0,41.0,0,0,0,0,0,0,0,0,1.0,large,0
rice brown 500 gm (spicekick),110.0,rice,spicekick,nan,50 Grams,flakes,50.0,2200.0,0,0,0,0,0,0,0,0,1.0,small,1
zary,495.0,rice,zary,nan,5 Kilograms,nan,5000.0,99.0,0,0,0,0,0,0,0,0,1.0,xlarge,1
أرز السعيد 5 كجم (عبوة من 1),159.0,rice,other,nan,5 Kilograms,nan,5000.0,31.8,0,0,0,0,0,0,0,0,1.0,xlarge,0
daria,700.0,rice,daria,nan,5 Kilograms,dry,5000.0,140.0,0,0,0,0,0,0,0,0,1.0,xlarge,1
daria,94.0,rice,daria,nan,500 Grams,dry,500.0,188.0,0,0,0,0,0,0,0,0,1.0,medium,1
oldman,121.0,rice,other,nan,1 Kilograms,nan,1000.0,121.0,0,0,0,0,0,0,0,0,1.0,large,0
سدر رز بسماتي ذهبى 1 كجم,90.0,rice,sedra,nan,1 Kilograms,whole,1000.0,90.0,0,0,0,0,0,0,0,0,1.0,large,0
mr food,111.0,rice,other,nan,1 Kilograms,dry,1000.0,111.0,0,0,0,0,0,0,0,0,1.0,large,0
adiaf,79.0,rice,other,nan,1 Kilograms,dry,1000.0,79.0,0,0,0,0,0,0,0,0,1.0,large,0
pescara,36.0,rice,other,nan,1 Kilograms,nan,1000.0,36.0,0,0,0,0,0,0,0,0,1.0,large,0
al-bazaar,154.0,rice,other,nan,5 Kilograms,nan,5000.0,30.8,0,0,0,0,0,0,0,0,1.0,xlarge,0
honza indian long grain brown basmati rice 1kg | rich source of complex carbohydrates | diet & keto friendly | 100% natural & additive free,136.0,rice,other,nan,1 Kilograms,nan,1000.0,136.0,0,0,0,0,1,1,0,0,1.0,large,0
sedra,205.0,rice,sedra,nan,5 Kilograms,whole,5000.0,41.0,0,0,0,0,0,0,0,0,1.0,xlarge,1
"sonbolat elforat white rice flour, 1kg",48.0,rice,other,nan,1 Kilograms,nan,1000.0,48.0,0,0,0,0,0,0,0,0,1.0,large,0
al doha rice 1kg - pack of 10 (total 10kg),847.0,rice,generic,nan,10 Kilograms,pack,10000.0,84.7,0,0,0,0,0,0,0,0,1.0,bulk,0
eco healthy,120.0,rice,eco healthy,nan,1.51 Kilograms,nan,1510.0,79.47019867549669,0,0,0,0,0,0,0,0,1.0,xlarge,1
shahy,93.0,rice,other,nan,1 Kilograms,dry,1000.0,93.0,0,0,0,0,0,0,0,0,1.0,large,0
olio,146.0,rice,other,nan,500 Grams,other,500.0,292.0,0,0,0,0,0,0,0,0,1.0,medium,0
aman rice 5 kg,175.0,rice,generic,nan,5 Kilograms,tablet,5000.0,35.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
eco healthy,45.0,rice,eco healthy,nan,1 Kilograms,nan,1000.0,45.0,0,0,0,0,0,0,0,0,1.0,large,1
rice brown 500 gm (spicekick),110.0,rice,spicekick,nan,50 Grams,flakes,50.0,2200.0,0,0,0,0,0,0,0,0,1.0,small,1
sonbolat elforat,64.0,rice,other,nan,500 Grams,grain,500.0,128.0,0,0,0,0,0,0,0,0,1.0,medium,0
japonica sushi rice - 5kg,900.0,rice,generic,nan,5000 Grams,box,5000.0,180.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
sidra egyptian rice 1kg,41.0,rice,sedra,nan,1 Kilograms,whole,1000.0,41.0,0,0,0,0,0,0,0,0,1.0,large,0
rice brown 500 gm (spicekick),110.0,rice,spicekick,nan,50 Grams,flakes,50.0,2200.0,0,0,0,0,0,0,0,0,1.0,small,1
kabsa rice mix 250gm (arabic),115.0,rice,generic,nan,0.25 Kilograms,powder,250.0,460.0,0,0,0,0,0,0,0,0,1.0,medium,0
al tahya,359.0,rice,other,nan,1.08 Kilograms,nan,1080.0,332.40740740740745,0,0,0,0,0,0,0,0,1.0,xlarge,0
regina,30.0,rice,regina,nan,400 Grams,nan,400.0,75.0,0,0,0,0,0,0,0,0,1.0,medium,1
hero baby,154.0,rice,other,other,300 Grams,nan,300.0,513.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,0
nabtah,127.0,rice,other,nan,0.94 Kilograms,grain,940.0,135.10638297872342,0,0,0,0,0,0,0,0,1.0,large,0
nabtah,150.0,rice,other,nan,0.94 Kilograms,grain,940.0,159.5744680851064,0,0,0,0,0,0,0,0,1.0,large,0
"dr. foods premium broccoli & lentils rice alternative, high-fibre rice, 250g",235.0,rice,generic,nan,250 Grams,nan,250.0,940.0,0,0,0,0,0,0,0,0,1.0,medium,0
sante,68.0,rice,other,sweet,110 Grams,nan,110.0,618.1818181818181,0,0,0,0,0,0,0,0,1.0,medium,0
al-bazaar,154.0,rice,other,nan,5 Kilograms,nan,5000.0,30.8,0,0,0,0,0,0,0,0,1.0,xlarge,0
sedra,205.0,rice,sedra,nan,5 Kilograms,whole,5000.0,41.0,0,0,0,0,0,0,0,0,1.0,xlarge,1
honza indian long grain brown basmati rice 1kg | rich source of complex carbohydrates | diet & keto friendly | 100% natural & additive free,136.0,rice,other,nan,1 Kilograms,nan,1000.0,136.0,0,0,0,0,1,1,0,0,1.0,large,0
delancey,59.0,rice,other,other,250 Grams,nan,250.0,236.0,0,0,0,0,0,0,0,0,1.0,medium,0
hero baby,81.0,rice,other,other,150 Grams,flaked,150.0,540.0,0,0,0,0,0,0,0,0,1.0,medium,0
organic nation,15.0,rice,other,nan,40 Grams,nan,40.0,375.0,1,0,0,0,0,0,0,0,1.0,small,0
hero baby,43.0,rice,other,other,120 Grams,nan,120.0,358.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,0
eco healthy,70.0,rice,eco healthy,nan,1 Kilograms,nan,1000.0,70.0,0,0,0,0,0,0,0,0,1.0,large,1
organic nation,15.0,rice,other,other,40 Grams,nan,40.0,375.0,1,0,0,0,0,0,0,0,1.0,small,0
"el forat premium brown rice flour, 500g",55.0,rice,other,nan,500 Grams,nan,500.0,110.0,0,0,0,0,0,0,0,0,1.0,medium,0
japonica sushi rice - 5kg,900.0,rice,generic,nan,5000 Grams,box,5000.0,180.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
sidra egyptian rice 1kg,41.0,rice,sedra,nan,1 Kilograms,whole,1000.0,41.0,0,0,0,0,0,0,0,0,1.0,large,0
rice brown 500 gm (spicekick),110.0,rice,spicekick,nan,50 Grams,flakes,50.0,2200.0,0,0,0,0,0,0,0,0,1.0,small,1
organic nation,15.0,rice,other,cheese,40 Grams,nan,40.0,375.0,1,0,0,0,0,0,0,0,1.0,small,0
three star elephant rice stick noodles 400 gm,163.0,rice,generic,other,400 Grams,nan,400.0,407.5,0,0,0,0,0,0,0,0,1.0,medium,0
balance,75.0,rice,other,plain,132 Grams,nan,132.0,568.1818181818182,0,0,0,0,0,0,0,0,1.0,medium,0
sami & co.,30.0,rice,other,nan,150 Grams,nan,150.0,200.0,0,0,0,0,0,0,0,0,1.0,medium,0
three star elephant,165.0,rice,other,other,400 Grams,nan,400.0,412.5,0,0,0,0,0,0,0,0,1.0,medium,0
organic nation,15.0,rice,other,nan,40 Grams,nan,40.0,375.0,1,0,0,0,0,0,0,0,1.0,small,0
al-bazaar,154.0,rice,other,nan,5 Kilograms,nan,5000.0,30.8,0,0,0,0,0,0,0,0,1.0,xlarge,0
honza indian long grain brown basmati rice 1kg | rich source of complex carbohydrates | diet & keto friendly | 100% natural & additive free,136.0,rice,other,nan,1 Kilograms,nan,1000.0,136.0,0,0,0,0,1,1,0,0,1.0,large,0
sedra,205.0,rice,sedra,nan,5 Kilograms,whole,5000.0,41.0,0,0,0,0,0,0,0,0,1.0,xlarge,1
spicekick,111.0,rice,spicekick,nan,100 Grams,nan,100.0,1110.0,0,0,0,0,0,0,0,0,1.0,small,1
kayy,45.0,rice,other,nan,300 Grams,nan,300.0,150.0,0,0,0,0,0,0,0,0,1.0,medium,0
yaru,47.0,rice,other,nan,50 Grams,nan,50.0,940.0,0,0,0,0,0,0,0,0,1.0,small,0
"dr. foods premium cauliflower & quinoa rice alternative, high-fibre blend, 250g",218.0,rice,generic,nan,250 Grams,nan,250.0,872.0,0,0,0,0,0,0,0,0,1.0,medium,0
**spicekick rizzo powder 125g – rich natural spice blend to prepare delicious riso rice with balanced flavor and authentic taste,147.0,rice,spicekick,nan,100 Grams,nan,100.0,1470.0,0,0,0,0,0,0,0,0,1.0,small,1
دقيق أرز لزج خالي من الجلوتين - 400 جم,205.0,rice,generic,nan,400 Grams,nan,400.0,512.5,0,0,1,0,0,0,0,0,1.0,medium,0
haj arafa,10.0,rice,haj arafa,nan,35 Grams,powder,35.0,285.7142857142857,0,0,0,0,0,0,0,0,1.0,small,1
nabtah,127.0,rice,other,nan,600 Grams,nan,600.0,211.66666666666666,0,0,0,0,0,0,0,0,1.0,large,0
japonica sushi rice - 5kg,900.0,rice,generic,nan,5000 Grams,box,5000.0,180.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
sidra egyptian rice 1kg,41.0,rice,sedra,nan,1 Kilograms,whole,1000.0,41.0,0,0,0,0,0,0,0,0,1.0,large,0
rice brown 500 gm (spicekick),110.0,rice,spicekick,nan,50 Grams,flakes,50.0,2200.0,0,0,0,0,0,0,0,0,1.0,small,1
kayy,42.0,rice,other,nan,300 Grams,nan,300.0,140.0,0,0,0,0,0,0,0,0,1.0,medium,0
jade leaf,98.0,rice,other,nan,400 Grams,nan,400.0,245.0,0,0,0,0,0,0,0,0,1.0,medium,0
"kabsa rice spices mix, 125g, premium halal seasoning blend, no msg, no additives",76.0,rice,other,other,125 Grams,nan,125.0,608.0,0,0,0,0,0,0,0,0,1.0,medium,0
kayy,45.0,rice,other,nan,300 Grams,nan,300.0,150.0,0,0,0,0,0,0,0,0,1.0,medium,0
he shun yuan,170.0,rice,other,nan,500 Grams,nan,500.0,340.0,0,0,0,0,0,0,0,0,1.0,medium,0
miller's,16.0,rice,other,other,20 Grams,nan,20.0,800.0,0,0,0,0,0,0,0,0,1.0,small,0
fresh farm,119.0,rice,other,nan,300 Grams,solid,300.0,396.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,0
teyab,60.0,rice,other,nan,750 Grams,nan,750.0,80.0,0,0,0,0,0,0,0,0,1.0,large,0
al-bazaar,154.0,rice,other,nan,5 Kilograms,nan,5000.0,30.8,0,0,0,0,0,0,0,0,1.0,xlarge,0
honza indian long grain brown basmati rice 1kg | rich source of complex carbohydrates | diet & keto friendly | 100% natural & additive free,136.0,rice,other,nan,1 Kilograms,nan,1000.0,136.0,0,0,0,0,1,1,0,0,1.0,large,0
sedra,205.0,rice,sedra,nan,5 Kilograms,whole,5000.0,41.0,0,0,0,0,0,0,0,0,1.0,xlarge,1
millers rice curry seasoning mix-20 g (pack of 1),10.0,rice,other,nan,20 Grams,nan,20.0,500.0,0,0,0,0,0,0,0,0,1.0,small,0
hello rice cakes himalayan salt,75.0,rice,generic,nan,130 Grams,nan,130.0,576.9230769230769,0,0,0,0,0,0,0,0,1.0,medium,0
"purity biryani rice spices, 125g, premium halal seasoning mix, no additives, resealable pack",95.0,rice,other,other,125 Grams,nan,125.0,760.0,0,0,0,0,0,0,0,0,1.0,medium,0
dobella.,14.0,rice,other,other,35 Grams,nan,35.0,400.0,0,0,0,0,0,0,0,0,1.0,small,0
hello rice cakes cumin flavor,75.0,rice,generic,nan,130 Grams,nan,130.0,576.9230769230769,0,0,0,0,0,0,0,0,1.0,medium,0
dobella.,14.0,rice,other,other,35 Grams,nan,35.0,400.0,0,0,0,0,0,0,0,0,1.0,small,0
spicekick,155.0,rice,spicekick,nan,100 Grams,powder,100.0,1550.0,0,0,0,0,0,0,0,0,1.0,small,1
japonica sushi rice - 5kg,900.0,rice,generic,nan,5000 Grams,box,5000.0,180.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
sidra egyptian rice 1kg,41.0,rice,sedra,nan,1 Kilograms,whole,1000.0,41.0,0,0,0,0,0,0,0,0,1.0,large,0
rice brown 500 gm (spicekick),110.0,rice,spicekick,nan,50 Grams,flakes,50.0,2200.0,0,0,0,0,0,0,0,0,1.0,small,1
yubuki korean rice cakes spicy rose 120 gm,220.0,rice,generic,nan,120 Grams,nan,120.0,1833.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,0
zaad,70.0,rice,other,nan,125 Grams,powder,125.0,560.0,0,0,0,0,0,0,0,0,1.0,medium,0
zahra spices - kabsa rice seasoning 130 gm - zahra (spice kick),138.0,rice,generic,nan,130 Grams,powder,130.0,1061.5384615384614,0,0,0,0,0,0,0,0,1.0,medium,0
spicekick,84.0,rice,spicekick,other,250 Grams,powder,250.0,336.0,0,0,0,0,0,0,0,0,1.0,medium,1
spicekick,240.0,rice,spicekick,nan,85 Grams,stick,85.0,2823.529411764706,0,0,0,0,0,0,0,0,1.0,small,1
spicekick,88.0,rice,spicekick,nan,160 Grams,powder,160.0,550.0,0,0,0,0,0,0,0,0,1.0,medium,1
imtenan extra virgin olive oil 500 ml,485.0,oil,imtenan,nan,500 Grams,oil,500.0,970.0,0,0,0,0,0,0,0,0,1.0,medium,1
slite sunflower oil 2.1 l,211.0,oil,other,nan,2.1 Kilograms,nan,2100.0,100.47619047619048,0,0,0,0,0,0,0,0,1.0,xlarge,0
slite corn oil 700 ml,83.0,oil,other,nan,700 Grams,nan,700.0,118.57142857142858,0,0,0,0,0,0,0,0,1.0,large,0
imtenan extra virgin olive oil 500 ml,485.0,oil,imtenan,nan,500 Grams,oil,500.0,970.0,0,0,0,0,0,0,0,0,1.0,medium,1
slite vegetarian sunflower oil 675 ml,68.0,oil,other,nan,0.68 Kilograms,nan,680.0,100.0,0,0,0,0,0,0,0,0,1.0,large,0
